speed,period,warning,pair
35.00,3.00,1.00,5.00
54.00,3.00,1.00,5.00
34.00,3.00,1.00,5.00
50.00,3.00,1.00,5.00
50.00,3.00,1.00,5.00
50.00,3.00,1.00,5.00
57.00,3.00,1.00,5.00
34.00,3.00,1.00,5.00
39.00,3.00,1.00,5.00
32.00,3.00,1.00,5.00
34.00,3.00,1.00,5.00
43.00,3.00,1.00,5.00
33.00,3.00,1.00,5.00
35.00,3.00,1.00,5.00
34.00,3.00,1.00,5.00
43.00,3.00,1.00,5.00
46.00,3.00,1.00,5.00
40.00,3.00,1.00,5.00
39.00,3.00,1.00,5.00
37.00,3.00,1.00,5.00
45.00,3.00,1.00,5.00
41.00,3.00,1.00,5.00
36.00,3.00,1.00,5.00
38.00,3.00,1.00,5.00
28.00,3.00,1.00,5.00
23.00,3.00,1.00,5.00
52.00,3.00,1.00,5.00
46.00,3.00,1.00,5.00
45.00,3.00,1.00,5.00
36.00,3.00,1.00,5.00
36.00,3.00,1.00,5.00
37.00,3.00,1.00,5.00
46.00,3.00,1.00,5.00
43.00,3.00,1.00,5.00
32.00,3.00,1.00,5.00
30.00,3.00,1.00,5.00
51.00,3.00,1.00,5.00
43.00,3.00,1.00,5.00
55.00,3.00,1.00,5.00
25.00,3.00,1.00,5.00
44.00,3.00,1.00,5.00
45.00,3.00,1.00,5.00
48.00,3.00,1.00,5.00
29.00,3.00,1.00,5.00
52.00,3.00,1.00,5.00
33.00,3.00,1.00,5.00
37.00,3.00,1.00,5.00
44.00,3.00,1.00,5.00
42.00,3.00,1.00,5.00
51.00,3.00,1.00,5.00
45.00,3.00,1.00,5.00
29.00,3.00,1.00,5.00
35.00,3.00,1.00,5.00
38.00,3.00,1.00,5.00
33.00,3.00,1.00,5.00
38.00,3.00,1.00,5.00
30.00,3.00,1.00,5.00
35.00,3.00,1.00,5.00
33.00,3.00,1.00,5.00
51.00,3.00,1.00,5.00
50.00,3.00,1.00,5.00
40.00,3.00,1.00,5.00
51.00,3.00,1.00,5.00
38.00,3.00,1.00,5.00
42.00,3.00,1.00,5.00
42.00,3.00,1.00,5.00
37.00,3.00,1.00,5.00
30.00,3.00,1.00,5.00
46.00,3.00,1.00,5.00
31.00,3.00,1.00,5.00
31.00,3.00,1.00,5.00
38.00,3.00,1.00,5.00
36.00,3.00,1.00,5.00
39.00,3.00,1.00,5.00
37.00,3.00,1.00,5.00
37.00,3.00,1.00,5.00
33.00,3.00,1.00,6.00
41.00,3.00,1.00,6.00
33.00,3.00,1.00,6.00
39.00,3.00,1.00,6.00
36.00,3.00,1.00,6.00
27.00,3.00,1.00,6.00
39.00,3.00,1.00,6.00
32.00,3.00,1.00,6.00
42.00,3.00,1.00,6.00
55.00,3.00,1.00,6.00
42.00,3.00,1.00,6.00
44.00,3.00,1.00,6.00
38.00,3.00,1.00,6.00
42.00,3.00,1.00,6.00
39.00,3.00,1.00,6.00
48.00,3.00,1.00,6.00
31.00,3.00,1.00,6.00
41.00,3.00,1.00,6.00
46.00,3.00,1.00,6.00
37.00,3.00,1.00,6.00
39.00,3.00,1.00,6.00
43.00,3.00,1.00,6.00
45.00,3.00,1.00,6.00
35.00,3.00,1.00,6.00
36.00,3.00,1.00,6.00
43.00,3.00,1.00,6.00
56.00,3.00,1.00,6.00
43.00,3.00,1.00,6.00
46.00,3.00,1.00,6.00
47.00,3.00,1.00,6.00
50.00,3.00,1.00,6.00
49.00,3.00,1.00,6.00
44.00,3.00,1.00,6.00
51.00,3.00,1.00,6.00
34.00,3.00,1.00,6.00
43.00,3.00,1.00,6.00
46.00,3.00,1.00,6.00
32.00,3.00,1.00,6.00
40.00,3.00,1.00,6.00
49.00,3.00,1.00,6.00
37.00,3.00,1.00,6.00
40.00,3.00,1.00,6.00
43.00,3.00,1.00,6.00
31.00,3.00,1.00,6.00
37.00,3.00,1.00,6.00
60.00,3.00,1.00,6.00
51.00,3.00,1.00,6.00
43.00,3.00,1.00,6.00
31.00,3.00,1.00,6.00
44.00,3.00,1.00,6.00
41.00,3.00,1.00,6.00
38.00,3.00,1.00,6.00
37.00,3.00,1.00,6.00
39.00,3.00,1.00,6.00
44.00,3.00,1.00,6.00
42.00,3.00,1.00,6.00
51.00,3.00,1.00,6.00
35.00,3.00,1.00,6.00
30.00,3.00,1.00,6.00
47.00,3.00,1.00,6.00
38.00,3.00,1.00,6.00
54.00,3.00,1.00,6.00
42.00,3.00,1.00,6.00
42.00,3.00,1.00,6.00
41.00,3.00,1.00,6.00
40.00,3.00,1.00,6.00
30.00,3.00,1.00,6.00
57.00,3.00,1.00,6.00
37.00,3.00,1.00,6.00
31.00,3.00,1.00,6.00
38.00,3.00,1.00,6.00
44.00,3.00,1.00,6.00
33.00,3.00,1.00,6.00
42.00,3.00,1.00,6.00
33.00,3.00,1.00,6.00
38.00,3.00,1.00,6.00
39.00,3.00,1.00,6.00
46.00,3.00,1.00,6.00
46.00,3.00,1.00,6.00
40.00,3.00,1.00,6.00
45.00,3.00,1.00,6.00
33.00,3.00,1.00,6.00
46.00,3.00,1.00,6.00
42.00,3.00,1.00,6.00
35.00,3.00,1.00,6.00
45.00,3.00,1.00,6.00
40.00,3.00,1.00,6.00
37.00,3.00,1.00,6.00
46.00,3.00,1.00,6.00
45.00,3.00,1.00,6.00
46.00,3.00,1.00,6.00
42.00,3.00,1.00,6.00
43.00,3.00,1.00,6.00
46.00,3.00,1.00,6.00
35.00,3.00,1.00,6.00
52.00,3.00,1.00,6.00
34.00,3.00,1.00,6.00
48.00,3.00,1.00,6.00
42.00,3.00,1.00,6.00
40.00,3.00,1.00,6.00
36.00,3.00,2.00,6.00
52.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
43.00,3.00,2.00,6.00
39.00,3.00,2.00,6.00
36.00,3.00,2.00,6.00
47.00,3.00,2.00,6.00
43.00,3.00,2.00,6.00
44.00,3.00,2.00,6.00
35.00,3.00,2.00,6.00
39.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
45.00,3.00,2.00,6.00
34.00,3.00,2.00,6.00
45.00,3.00,2.00,6.00
51.00,3.00,2.00,6.00
44.00,3.00,2.00,6.00
40.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
44.00,3.00,2.00,6.00
46.00,3.00,2.00,6.00
30.00,3.00,2.00,6.00
37.00,3.00,2.00,6.00
48.00,3.00,2.00,6.00
30.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
37.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
53.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
45.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
36.00,3.00,2.00,6.00
49.00,3.00,2.00,6.00
43.00,3.00,2.00,6.00
46.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
41.00,3.00,2.00,6.00
43.00,3.00,2.00,6.00
53.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
39.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
50.00,3.00,2.00,6.00
43.00,3.00,2.00,6.00
26.00,3.00,2.00,6.00
39.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
41.00,3.00,2.00,6.00
40.00,3.00,2.00,6.00
41.00,3.00,2.00,6.00
41.00,3.00,2.00,6.00
49.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
31.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
36.00,3.00,2.00,6.00
39.00,3.00,2.00,6.00
41.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
43.00,3.00,2.00,6.00
45.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
46.00,3.00,2.00,6.00
32.00,3.00,2.00,6.00
37.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
39.00,3.00,2.00,6.00
48.00,3.00,2.00,6.00
52.00,3.00,2.00,6.00
50.00,3.00,2.00,6.00
44.00,3.00,2.00,6.00
40.00,3.00,2.00,6.00
47.00,3.00,2.00,6.00
43.00,3.00,2.00,6.00
39.00,3.00,2.00,6.00
32.00,3.00,2.00,6.00
49.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
36.00,3.00,2.00,6.00
48.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
40.00,3.00,2.00,6.00
30.00,3.00,2.00,6.00
45.00,3.00,2.00,6.00
45.00,3.00,2.00,6.00
34.00,3.00,2.00,6.00
41.00,3.00,2.00,6.00
44.00,3.00,2.00,6.00
38.00,3.00,2.00,6.00
45.00,3.00,2.00,6.00
44.00,3.00,2.00,6.00
39.00,3.00,2.00,6.00
43.00,3.00,2.00,6.00
35.00,3.00,2.00,6.00
49.00,3.00,2.00,6.00
42.00,3.00,2.00,6.00
32.00,3.00,2.00,5.00
39.00,3.00,2.00,5.00
37.00,3.00,2.00,5.00
41.00,3.00,2.00,5.00
43.00,3.00,2.00,5.00
35.00,3.00,2.00,5.00
48.00,3.00,2.00,5.00
49.00,3.00,2.00,5.00
44.00,3.00,2.00,5.00
43.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
44.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
41.00,3.00,2.00,5.00
48.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
41.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
36.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
37.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
42.00,3.00,2.00,5.00
41.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
39.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
42.00,3.00,2.00,5.00
50.00,3.00,2.00,5.00
35.00,3.00,2.00,5.00
47.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
45.00,3.00,2.00,5.00
35.00,3.00,2.00,5.00
48.00,3.00,2.00,5.00
35.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
39.00,3.00,2.00,5.00
30.00,3.00,2.00,5.00
35.00,3.00,2.00,5.00
52.00,3.00,2.00,5.00
41.00,3.00,2.00,5.00
42.00,3.00,2.00,5.00
49.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
42.00,3.00,2.00,5.00
44.00,3.00,2.00,5.00
42.00,3.00,2.00,5.00
44.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
41.00,3.00,2.00,5.00
49.00,3.00,2.00,5.00
36.00,3.00,2.00,5.00
37.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
47.00,3.00,2.00,5.00
36.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
43.00,3.00,2.00,5.00
47.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
47.00,3.00,2.00,5.00
41.00,3.00,2.00,5.00
39.00,3.00,2.00,5.00
32.00,3.00,2.00,5.00
39.00,3.00,2.00,5.00
35.00,3.00,2.00,5.00
39.00,3.00,2.00,5.00
35.00,3.00,2.00,5.00
42.00,3.00,2.00,5.00
48.00,3.00,2.00,5.00
36.00,3.00,2.00,5.00
47.00,3.00,2.00,5.00
44.00,3.00,2.00,5.00
46.00,3.00,2.00,5.00
51.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
37.00,3.00,2.00,5.00
34.00,3.00,2.00,5.00
47.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
42.00,3.00,2.00,5.00
32.00,3.00,2.00,5.00
33.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
41.00,3.00,2.00,5.00
43.00,3.00,2.00,5.00
35.00,3.00,2.00,5.00
46.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
39.00,3.00,2.00,5.00
37.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
38.00,3.00,2.00,5.00
39.00,3.00,2.00,5.00
40.00,3.00,2.00,5.00
38.00,3.00,1.00,7.00
33.00,3.00,1.00,7.00
26.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
35.00,3.00,1.00,7.00
33.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
34.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
26.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
32.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
36.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
32.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
27.00,3.00,1.00,7.00
35.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
27.00,3.00,1.00,7.00
31.00,3.00,1.00,7.00
33.00,3.00,1.00,7.00
31.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
35.00,3.00,1.00,7.00
25.00,3.00,1.00,7.00
27.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
25.00,3.00,1.00,7.00
34.00,3.00,1.00,7.00
27.00,3.00,1.00,7.00
34.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
26.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
33.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
35.00,3.00,1.00,7.00
33.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
25.00,3.00,1.00,7.00
33.00,3.00,1.00,7.00
27.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
33.00,3.00,1.00,7.00
35.00,3.00,1.00,7.00
27.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
32.00,3.00,1.00,7.00
36.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
31.00,3.00,1.00,7.00
34.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
32.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
36.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
27.00,3.00,1.00,7.00
26.00,3.00,1.00,7.00
34.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
32.00,3.00,1.00,7.00
35.00,3.00,1.00,7.00
26.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
32.00,3.00,1.00,7.00
33.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
20.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
25.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
24.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
31.00,3.00,1.00,7.00
26.00,3.00,1.00,7.00
24.00,3.00,1.00,7.00
26.00,3.00,1.00,7.00
34.00,3.00,1.00,7.00
36.00,3.00,1.00,7.00
32.00,3.00,1.00,7.00
26.00,3.00,1.00,7.00
31.00,3.00,1.00,7.00
33.00,3.00,1.00,7.00
26.00,3.00,1.00,7.00
27.00,3.00,1.00,7.00
29.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
28.00,3.00,1.00,7.00
24.00,3.00,1.00,7.00
25.00,3.00,1.00,7.00
30.00,3.00,1.00,7.00
48.00,3.00,2.00,7.00
43.00,3.00,2.00,7.00
41.00,3.00,2.00,7.00
53.00,3.00,2.00,7.00
37.00,3.00,2.00,7.00
49.00,3.00,2.00,7.00
35.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
36.00,3.00,2.00,7.00
49.00,3.00,2.00,7.00
33.00,3.00,2.00,7.00
43.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
45.00,3.00,2.00,7.00
39.00,3.00,2.00,7.00
41.00,3.00,2.00,7.00
43.00,3.00,2.00,7.00
40.00,3.00,2.00,7.00
47.00,3.00,2.00,7.00
50.00,3.00,2.00,7.00
45.00,3.00,2.00,7.00
46.00,3.00,2.00,7.00
40.00,3.00,2.00,7.00
33.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
36.00,3.00,2.00,7.00
35.00,3.00,2.00,7.00
39.00,3.00,2.00,7.00
37.00,3.00,2.00,7.00
38.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
42.00,3.00,2.00,7.00
46.00,3.00,2.00,7.00
35.00,3.00,2.00,7.00
38.00,3.00,2.00,7.00
35.00,3.00,2.00,7.00
34.00,3.00,2.00,7.00
42.00,3.00,2.00,7.00
46.00,3.00,2.00,7.00
40.00,3.00,2.00,7.00
38.00,3.00,2.00,7.00
40.00,3.00,2.00,7.00
37.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
50.00,3.00,2.00,7.00
41.00,3.00,2.00,7.00
42.00,3.00,2.00,7.00
36.00,3.00,2.00,7.00
38.00,3.00,2.00,7.00
43.00,3.00,2.00,7.00
31.00,3.00,2.00,7.00
42.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
40.00,3.00,2.00,7.00
45.00,3.00,2.00,7.00
46.00,3.00,2.00,7.00
41.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
52.00,3.00,2.00,7.00
38.00,3.00,2.00,7.00
39.00,3.00,2.00,7.00
40.00,3.00,2.00,7.00
43.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
41.00,3.00,2.00,7.00
39.00,3.00,2.00,7.00
35.00,3.00,2.00,7.00
41.00,3.00,2.00,7.00
40.00,3.00,2.00,7.00
41.00,3.00,2.00,7.00
39.00,3.00,2.00,7.00
42.00,3.00,2.00,7.00
32.00,3.00,2.00,7.00
48.00,3.00,2.00,7.00
39.00,3.00,2.00,7.00
35.00,3.00,2.00,7.00
35.00,3.00,2.00,7.00
40.00,3.00,2.00,7.00
43.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
36.00,3.00,2.00,7.00
35.00,3.00,2.00,7.00
41.00,3.00,2.00,7.00
53.00,3.00,2.00,7.00
39.00,3.00,2.00,7.00
43.00,3.00,2.00,7.00
47.00,3.00,2.00,7.00
44.00,3.00,2.00,7.00
42.00,3.00,2.00,7.00
42.00,3.00,2.00,7.00
38.00,3.00,2.00,7.00
53.00,3.00,2.00,7.00
46.00,3.00,2.00,7.00
41.00,3.00,2.00,7.00
42.00,3.00,2.00,7.00
40.00,3.00,2.00,7.00
43.00,3.00,2.00,7.00
41.00,3.00,2.00,7.00
48.00,3.00,2.00,7.00
50.00,3.00,1.00,8.00
46.00,3.00,1.00,8.00
49.00,3.00,1.00,8.00
37.00,3.00,1.00,8.00
43.00,3.00,1.00,8.00
37.00,3.00,1.00,8.00
40.00,3.00,1.00,8.00
39.00,3.00,1.00,8.00
50.00,3.00,1.00,8.00
41.00,3.00,1.00,8.00
43.00,3.00,1.00,8.00
38.00,3.00,1.00,8.00
40.00,3.00,1.00,8.00
42.00,3.00,1.00,8.00
43.00,3.00,1.00,8.00
36.00,3.00,1.00,8.00
46.00,3.00,1.00,8.00
46.00,3.00,1.00,8.00
44.00,3.00,1.00,8.00
38.00,3.00,1.00,8.00
43.00,3.00,1.00,8.00
49.00,3.00,1.00,8.00
49.00,3.00,1.00,8.00
41.00,3.00,1.00,8.00
36.00,3.00,1.00,8.00
51.00,3.00,1.00,8.00
49.00,3.00,1.00,8.00
36.00,3.00,1.00,8.00
44.00,3.00,1.00,8.00
45.00,3.00,1.00,8.00
39.00,3.00,1.00,8.00
35.00,3.00,1.00,8.00
37.00,3.00,1.00,8.00
41.00,3.00,1.00,8.00
35.00,3.00,1.00,8.00
41.00,3.00,1.00,8.00
35.00,3.00,1.00,8.00
38.00,3.00,1.00,8.00
42.00,3.00,1.00,8.00
45.00,3.00,1.00,8.00
55.00,3.00,1.00,8.00
43.00,3.00,1.00,8.00
49.00,3.00,1.00,8.00
43.00,3.00,1.00,8.00
43.00,3.00,1.00,8.00
52.00,3.00,1.00,8.00
45.00,3.00,1.00,8.00
33.00,3.00,1.00,8.00
47.00,3.00,1.00,8.00
39.00,3.00,1.00,8.00
42.00,3.00,1.00,8.00
38.00,3.00,1.00,8.00
42.00,3.00,1.00,8.00
36.00,3.00,1.00,8.00
30.00,3.00,1.00,8.00
35.00,3.00,1.00,8.00
33.00,3.00,1.00,8.00
44.00,3.00,1.00,8.00
54.00,3.00,1.00,8.00
42.00,3.00,1.00,8.00
37.00,3.00,1.00,8.00
39.00,3.00,1.00,8.00
41.00,3.00,1.00,8.00
40.00,3.00,1.00,8.00
40.00,3.00,1.00,8.00
43.00,3.00,1.00,8.00
41.00,3.00,1.00,8.00
42.00,3.00,1.00,8.00
37.00,3.00,1.00,8.00
38.00,3.00,1.00,8.00
44.00,3.00,1.00,8.00
41.00,3.00,1.00,8.00
39.00,3.00,1.00,8.00
39.00,3.00,1.00,8.00
41.00,3.00,1.00,8.00
41.00,3.00,1.00,8.00
36.00,3.00,1.00,8.00
35.00,3.00,1.00,8.00
35.00,3.00,1.00,8.00
46.00,3.00,1.00,8.00
42.00,3.00,1.00,8.00
35.00,3.00,1.00,8.00
44.00,3.00,1.00,8.00
36.00,3.00,1.00,8.00
46.00,3.00,1.00,8.00
52.00,3.00,1.00,8.00
43.00,3.00,1.00,8.00
38.00,3.00,1.00,8.00
43.00,3.00,1.00,8.00
39.00,3.00,1.00,8.00
39.00,3.00,1.00,8.00
45.00,3.00,1.00,8.00
51.00,3.00,1.00,8.00
52.00,3.00,1.00,8.00
36.00,3.00,1.00,8.00
37.00,3.00,1.00,8.00
36.00,3.00,1.00,8.00
37.00,3.00,1.00,8.00
41.00,3.00,1.00,8.00
52.00,3.00,1.00,8.00
39.00,3.00,2.00,8.00
37.00,3.00,2.00,8.00
38.00,3.00,2.00,8.00
38.00,3.00,2.00,8.00
37.00,3.00,2.00,8.00
33.00,3.00,2.00,8.00
52.00,3.00,2.00,8.00
46.00,3.00,2.00,8.00
49.00,3.00,2.00,8.00
37.00,3.00,2.00,8.00
30.00,3.00,2.00,8.00
37.00,3.00,2.00,8.00
39.00,3.00,2.00,8.00
36.00,3.00,2.00,8.00
40.00,3.00,2.00,8.00
35.00,3.00,2.00,8.00
40.00,3.00,2.00,8.00
45.00,3.00,2.00,8.00
33.00,3.00,2.00,8.00
35.00,3.00,2.00,8.00
42.00,3.00,2.00,8.00
46.00,3.00,2.00,8.00
41.00,3.00,2.00,8.00
38.00,3.00,2.00,8.00
32.00,3.00,2.00,8.00
54.00,3.00,2.00,8.00
49.00,3.00,2.00,8.00
37.00,3.00,2.00,8.00
55.00,3.00,2.00,8.00
32.00,3.00,2.00,8.00
38.00,3.00,2.00,8.00
28.00,3.00,2.00,8.00
43.00,3.00,2.00,8.00
36.00,3.00,2.00,8.00
48.00,3.00,2.00,8.00
47.00,3.00,2.00,8.00
32.00,3.00,2.00,8.00
44.00,3.00,2.00,8.00
45.00,3.00,2.00,8.00
30.00,3.00,2.00,8.00
39.00,3.00,2.00,8.00
57.00,3.00,2.00,8.00
32.00,3.00,2.00,8.00
46.00,3.00,2.00,8.00
37.00,3.00,2.00,8.00
34.00,3.00,2.00,8.00
36.00,3.00,2.00,8.00
36.00,3.00,2.00,8.00
34.00,3.00,2.00,8.00
37.00,3.00,2.00,8.00
36.00,3.00,2.00,8.00
30.00,3.00,2.00,8.00
34.00,3.00,2.00,8.00
39.00,3.00,2.00,8.00
33.00,3.00,2.00,8.00
30.00,3.00,2.00,8.00
47.00,3.00,2.00,8.00
48.00,3.00,2.00,8.00
48.00,3.00,2.00,8.00
37.00,3.00,2.00,8.00
38.00,3.00,2.00,8.00
46.00,3.00,2.00,8.00
44.00,3.00,2.00,8.00
52.00,3.00,2.00,8.00
49.00,3.00,2.00,8.00
45.00,3.00,2.00,8.00
45.00,3.00,2.00,8.00
45.00,3.00,2.00,8.00
40.00,3.00,2.00,8.00
43.00,3.00,2.00,8.00
40.00,3.00,2.00,8.00
38.00,3.00,2.00,8.00
39.00,3.00,2.00,8.00
45.00,3.00,2.00,8.00
32.00,3.00,2.00,8.00
43.00,3.00,2.00,8.00
50.00,3.00,2.00,8.00
47.00,3.00,2.00,8.00
45.00,3.00,2.00,8.00
35.00,3.00,2.00,8.00
30.00,3.00,2.00,8.00
36.00,3.00,2.00,8.00
34.00,3.00,2.00,8.00
40.00,3.00,2.00,8.00
50.00,3.00,2.00,8.00
39.00,3.00,2.00,8.00
35.00,3.00,2.00,8.00
32.00,3.00,2.00,8.00
43.00,3.00,2.00,8.00
37.00,3.00,2.00,8.00
47.00,3.00,2.00,8.00
38.00,3.00,2.00,8.00
35.00,3.00,2.00,8.00
33.00,3.00,2.00,8.00
37.00,3.00,2.00,8.00
40.00,3.00,2.00,8.00
49.00,3.00,2.00,8.00
41.00,3.00,2.00,8.00
42.00,3.00,2.00,8.00
45.00,3.00,2.00,8.00
44.00,3.00,1.00,9.00
39.00,3.00,1.00,9.00
38.00,3.00,1.00,9.00
37.00,3.00,1.00,9.00
47.00,3.00,1.00,9.00
41.00,3.00,1.00,9.00
28.00,3.00,1.00,9.00
44.00,3.00,1.00,9.00
48.00,3.00,1.00,9.00
45.00,3.00,1.00,9.00
31.00,3.00,1.00,9.00
38.00,3.00,1.00,9.00
34.00,3.00,1.00,9.00
35.00,3.00,1.00,9.00
37.00,3.00,1.00,9.00
41.00,3.00,1.00,9.00
58.00,3.00,1.00,9.00
38.00,3.00,1.00,9.00
32.00,3.00,1.00,9.00
31.00,3.00,1.00,9.00
35.00,3.00,1.00,9.00
40.00,3.00,1.00,9.00
42.00,3.00,1.00,9.00
35.00,3.00,1.00,9.00
53.00,3.00,1.00,9.00
48.00,3.00,1.00,9.00
36.00,3.00,1.00,9.00
33.00,3.00,1.00,9.00
44.00,3.00,1.00,9.00
36.00,3.00,1.00,9.00
34.00,3.00,1.00,9.00
33.00,3.00,1.00,9.00
47.00,3.00,1.00,9.00
34.00,3.00,1.00,9.00
34.00,3.00,1.00,9.00
48.00,3.00,1.00,9.00
55.00,3.00,1.00,9.00
39.00,3.00,1.00,9.00
33.00,3.00,1.00,9.00
38.00,3.00,1.00,9.00
32.00,3.00,1.00,9.00
38.00,3.00,1.00,9.00
37.00,3.00,1.00,9.00
42.00,3.00,1.00,9.00
35.00,3.00,1.00,9.00
39.00,3.00,1.00,9.00
46.00,3.00,1.00,9.00
40.00,3.00,1.00,9.00
38.00,3.00,1.00,9.00
31.00,3.00,1.00,9.00
49.00,3.00,1.00,9.00
34.00,3.00,1.00,9.00
29.00,3.00,1.00,9.00
38.00,3.00,1.00,9.00
38.00,3.00,1.00,9.00
35.00,3.00,1.00,9.00
36.00,3.00,1.00,9.00
34.00,3.00,1.00,9.00
41.00,3.00,1.00,9.00
38.00,3.00,1.00,9.00
34.00,3.00,1.00,9.00
37.00,3.00,1.00,9.00
37.00,3.00,1.00,9.00
42.00,3.00,1.00,9.00
39.00,3.00,1.00,9.00
40.00,3.00,1.00,9.00
42.00,3.00,1.00,9.00
37.00,3.00,1.00,9.00
51.00,3.00,1.00,9.00
47.00,3.00,1.00,9.00
33.00,3.00,1.00,9.00
34.00,3.00,1.00,9.00
37.00,3.00,1.00,9.00
31.00,3.00,1.00,9.00
31.00,3.00,1.00,9.00
33.00,3.00,1.00,9.00
39.00,3.00,1.00,9.00
36.00,3.00,1.00,9.00
50.00,3.00,1.00,9.00
37.00,3.00,1.00,9.00
35.00,3.00,1.00,9.00
45.00,3.00,1.00,9.00
41.00,3.00,1.00,9.00
46.00,3.00,1.00,9.00
36.00,3.00,1.00,9.00
40.00,3.00,1.00,9.00
37.00,3.00,1.00,9.00
44.00,3.00,1.00,9.00
34.00,3.00,1.00,9.00
38.00,3.00,1.00,9.00
31.00,3.00,1.00,9.00
36.00,3.00,1.00,9.00
36.00,3.00,1.00,9.00
35.00,3.00,1.00,9.00
34.00,3.00,1.00,9.00
37.00,3.00,1.00,9.00
47.00,3.00,1.00,9.00
43.00,3.00,1.00,9.00
